[2025-09-11 22:46:55] CREACION: Nuevo árbol binario creado
[2025-09-11 22:46:55] INICIO: INICIADO...
[2025-09-11 22:46:58] ERROR: Entrada inválida en menú principal
[2025-09-11 22:47:01] ERROR: Opción de menú inválida: -9
[2025-09-11 22:47:07] ERROR: Opción de menú inválida: 10
[2025-09-11 22:47:10] ERROR: Intento de búsqueda en árbol vacío
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8849] Luis Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7874] Rosa Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5253] Miguel Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8210] Elena García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7574] Rosa Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5168] Carmen Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10313] Miguel Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5468] Carmen Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4886] Sofía Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4245] Pedro Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8405] Pedro Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4345] Pedro Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6996] Isabel Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6243] Juan Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9488] Carmen Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3041] Carlos Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2756] Isabel Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7245] Pedro Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3694] Rosa Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9774] Rosa Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9715] Fernando Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7015] Fernando García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4086] Sofía Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9372] Patricia Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4425] Pedro Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5770] Elena Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10659] Javier Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9521] Carlos Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1980] Ana Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3849] Luis Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5445] Pedro Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7988] Carmen Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10848] Carmen Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10710] Elena Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4381] Carlos Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2974] Rosa Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4760] Ana Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9877] Antonio Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4817] Antonio Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6928] Carmen Álvarez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5233] Miguel Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9720] Ana Álvarez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6955] Fernando Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3457] Antonio Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2181] Carlos Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7813] Miguel García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9335] Fernando Álvarez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9891] Roberto Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1058] Mónica Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5577] Antonio Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8723] Juan Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4498] Mónica Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2985] Pedro Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3519] Javier Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1918] Mónica Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8903] Juan Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4518] Mónica Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8463] Juan Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6839] Javier Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10813] Miguel Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8874] Rosa Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9305] Pedro Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8509] Luis Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9794] Rosa Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1695] Fernando Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9914] Rosa Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5098] Mónica Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2296] Isabel Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4978] Mónica Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6664] Laura Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3873] Miguel Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9833] Miguel López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4108] Carmen Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7819] Javier García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10397] Antonio Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1072] Patricia Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1500] Ana Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10052] Patricia Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1894] Rosa Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9094] Rosa Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1231] Roberto Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7223] Juan Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7117] Antonio Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10700] Ana Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1009] Luis García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7426] Sofía López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3428] Carmen López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9478] Mónica Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6842] María Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6778] Mónica Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10340] Ana Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7232] Patricia Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6153] Miguel Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7827] Diego López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3055] Fernando Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9250] Elena Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3563] Juan Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4701] Carlos Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1158] Mónica Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6705] Pedro Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3033] Miguel López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6370] Elena Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4517] Antonio Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3514] Rosa Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10682] María Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3762] María Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5260] Ana Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8652] Patricia Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1683] Juan Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6047] Diego Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2029] Luis Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8007] Diego Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7800] Ana García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5200] Ana Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9622] María Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9036] Isabel López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1135] Fernando Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7435] Fernando López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10949] Luis Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5899] Javier Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3500] Ana Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9764] Laura Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3023] Juan López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7616] Isabel Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9241] Carlos Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2354] Rosa Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2844] Laura Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10245] Pedro Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6519] Javier Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6077] Antonio Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8591] Roberto Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5993] Miguel Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1876] Isabel Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4417] Antonio Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2104] Laura Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6882] María Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3824] Laura López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8882] María Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6471] Roberto Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3036] Isabel López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3743] Juan Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6896] Isabel Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8618] Mónica García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7376] Isabel Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2690] Elena Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8833] Miguel Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10405] Pedro Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3959] Javier Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6008] Carmen Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1767] Diego Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3562] María Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1690] Elena Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5831] Roberto López
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1659] Javier Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7009] Luis García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10811] Roberto Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2684] Laura Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4339] Javier Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1915] Fernando Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5144] Laura Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3809] Luis García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10382] María Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6068] Carmen Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5191] Roberto Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3207] Diego Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7841] Carlos Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5566] Sofía Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7443] Juan Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5446] Sofía Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3796] Isabel Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3256] Isabel Hernández
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9562] María Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2731] Roberto Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1872] Patricia Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7266] Sofía Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5216] Isabel Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3585] Pedro Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3092] Patricia Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9673] Miguel Jiménez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3079] Javier Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10782] María Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8951] Roberto Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5901] Carlos Sánchez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1707] Diego Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [3016] Isabel García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7941] Carlos Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10213] Miguel García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2380] Ana Gómez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10800] Ana Díaz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9303] Juan Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8143] Juan Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1899] Javier Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9728] Carmen Álvarez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4142] María Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4326] Sofía Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9578] Mónica Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8645] Pedro Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1405] Pedro García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6275] Fernando Martínez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8488] Carmen Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4172] Patricia Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [8684] Laura Pérez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7292] Patricia Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1756] Isabel Romero
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7137] Antonio Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6739] Javier Ramírez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2342] María Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4824] Laura Ruiz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10971] Roberto Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9171] Roberto Flores
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [9042] María Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5057] Antonio Rodríguez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [2536] Isabel Álvarez
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [6086] Sofía Morales
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [4162] María Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [7152] Patricia Cruz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10583] Juan Torres
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10211] Roberto García
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [5302] María Muñoz
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [10976] Isabel Navarro
[2025-09-11 22:48:59] INSERCION: Empleado insertado en árbol: [1242] María Hernández
